episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
580,1.0,-8.65717047479876,-1.4888758467358507,-62.53739103711167,30.0,1.6571210926960784,[30.0 1.6571210926960784],0.0,False,True,0.23625972875084808,0,59.35085588912497,2453.622,prepare,0.0,0
580,2.0,-8.65734832538748,-1.488717916157336,-62.52515250150507,8.904212257620834,2.2249195757869957,[8.904212257620834 2.2249195757869957],357.4272828116944,False,True,0.23588539356793392,0,59.35085588912497,2453.701,in_progress,0.0,0
580,3.0,-8.651567677311895,-1.5004096154526954,-62.67232446740027,30.0,2.1940238954123368,[30.0 2.1940238954123368],345.63515185151823,False,True,0.25785641275150184,1,59.35085588912497,2453.781,in_progress,0.0,0
580,4.0,-8.617539301832325,-1.5239878903837534,-58.11010978591692,30.0,1.0,[30.0 1.0],86.50329702468538,False,True,0.3195543705014606,1,59.35085588912497,2453.85,in_progress,0.0,0
580,5.0,-8.570439196727746,-1.5429884611705253,-51.12954390066639,-27.75596645095592,1.970281997628811,[-27.75596645095592 1.970281997628811],53.62595838464261,False,True,0.3845704972738117,1,59.35085588912497,2453.942,in_progress,0.0,0
580,6.0,-8.504513033068545,-1.5904222553022378,-46.62247003996153,-30.0,2.1483373203882286,[-30.0 2.1483373203882286],39.3841908952495,False,True,0.5065683954589829,1,59.35085588912497,2454.032,in_progress,0.0,0
580,7.0,-8.457678057303962,-1.6654692087230454,-50.52359184304005,8.432458400506114,1.0,[8.432458400506114 1.0],2.2982047105860133,False,True,0.655147748379143,1,59.35085588912497,2454.117,in_progress,0.0,0
580,8.0,-8.40988250044444,-1.754134205843838,-54.61855442399262,-30.0,1.0,[-30.0 1.0],1.717805993708435,False,True,0.8248404566597984,2,59.35085588912497,2454.199,in_progress,0.0,0
580,9.0,-8.365332528756024,-1.8223866776944713,-55.27463062676495,-30.0,1.0777261395455664,[-30.0 1.0777261395455664],0.8748838328856772,False,True,0.9614848218830071,2,59.35085588912497,2454.286,in_progress,0.0,0
580,10.0,-8.327339530596973,-1.9126091714669566,-59.63256639685589,-30.0,1.866983385326037,[-30.0 1.866983385326037],73.53379503611421,False,True,1.124515476259351,2,59.35085588912497,2454.357,in_progress,0.0,0
580,11.0,-8.304426787529106,-2.0092621987116637,-65.92823598940848,-17.317622846649893,4.0,[-17.317622846649893 4.0],565.0292611238257,False,True,1.28718850369803,3,59.35085588912497,2454.436,in_progress,0.0,0
580,12.0,-8.298218995303815,-2.1274548040529138,-75.02040115999355,-16.28515790668217,4.0,[-16.28515790668217 4.0],400.15695978327705,False,True,1.4694680788964658,3,59.35085588912497,2454.525,in_progress,0.0,0
580,13.0,-8.315762242396234,-2.289408635632507,-86.81347957381597,30.0,4.0,[30.0 4.0],412.74487860063243,False,True,1.6988095032223853,3,59.35085588912497,2454.615,in_progress,0.0,0
580,14.0,-8.330987559816613,-2.4722094275962445,-92.58705326928956,30.0,4.0,[30.0 4.0],400.1330027668744,False,True,1.9609333020535362,4,59.35085588912497,2454.72,in_progress,0.0,0
580,15.0,-8.307414070488191,-2.696158316205108,-86.48234543788111,30.0,1.0,[30.0 1.0],0.09765625000121583,False,True,2.3105227717444405,5,59.35085588912497,2454.792,in_progress,0.0,0
580,16.0,-8.268829060234369,-2.8577782023578915,-78.86361617616915,30.0,3.1162531850346733,[30.0 3.1162531850346733],508.8182214696228,False,True,2.591151830913228,5,59.35085588912497,2454.864,in_progress,0.0,0
580,17.0,-8.217936409701307,-3.021964006908455,-73.17716841713228,30.0,1.0,[30.0 1.0],0.16089944839651857,False,True,2.8768385268537635,6,59.35085588912497,2454.936,in_progress,0.0,0
580,18.0,-8.159552999131982,-3.157543039798646,-67.26905408487191,30.0,4.0,[30.0 4.0],1000.0,False,True,3.1381735617127005,6,59.35085588912497,2455.019,in_progress,0.0,0
580,19.0,-8.07786487915146,-3.3106366207304503,-63.19650351375876,-30.0,1.0,[-30.0 1.0],0.09765625005182796,False,True,3.4301949223265287,7,59.35085588912497,2455.095,in_progress,0.0,0
580,20.0,-7.983572060430734,-3.45115097125804,-58.2775138597851,30.0,1.2484935642533563,[30.0 1.2484935642533563],3.1454875633966775,False,True,3.7161957485955917,8,59.35085588912497,2455.164,in_progress,0.0,0
580,21.0,-7.922211921075118,-3.545608678858335,-57.28063410662447,12.528514285332164,1.801767790358188,[12.528514285332164 1.801767790358188],20.410816406445093,False,True,3.9040336722612032,8,59.35085588912497,2455.23,in_progress,0.0,0
580,22.0,-7.849462970206848,-3.6435140422225505,-55.586003767810986,30.0,4.0,[30.0 4.0],517.7992106185895,False,True,4.094473141117777,8,59.35085588912497,2455.315,in_progress,0.0,0
580,23.0,-7.738657754350854,-3.768417117174047,-51.179977704398425,30.0,2.1473517589638833,[30.0 2.1473517589638833],20.457140317569273,False,True,4.365853744748717,9,59.35085588912497,2455.394,in_progress,0.0,0
580,24.0,-7.621485928826196,-3.8659047675934946,-45.097850958668865,2.580523038239477,2.496200884592387,[2.580523038239477 2.496200884592387],196.82119347961108,False,True,4.584796143476436,9,59.35085588912497,2455.486,in_progress,0.0,0
580,25.0,-7.4710934944801215,-3.9848167372381296,-41.182626082047385,30.0,1.0,[30.0 1.0],0.46579920428493604,False,True,4.885208785334573,10,59.35085588912497,2455.571,in_progress,0.0,0
580,26.0,-7.329353824580986,-4.0886480467721125,-38.37379577457697,30.0,4.0,[30.0 4.0],1000.0,False,True,5.153049163173653,10,59.35085588912497,2455.661,in_progress,0.0,0
580,27.0,-7.180984406167062,-4.181181198427588,-34.6323401011339,3.885813004991668,4.0,[3.885813004991668 4.0],845.4457711557185,False,True,5.442368943859647,11,59.35085588912497,2455.762,in_progress,0.0,0
580,28.0,-6.97574259866605,-4.283146385568041,-28.89657815071098,30.0,1.7148214081390292,[30.0 1.7148214081390292],6.020275596835876,False,True,5.817116912195124,12,59.35085588912497,2455.855,in_progress,0.0,0
580,29.0,-6.768600215019613,-4.361413365089196,-23.304428559031216,8.4387793782264,2.3886467305079546,[8.4387793782264 2.3886467305079546],49.735803205514244,False,True,6.227607973725891,13,59.35085588912497,2455.949,in_progress,0.0,0
580,30.0,-6.590674757244831,-4.412256344354704,-18.82667050189294,30.0,3.0153065544172,[30.0 3.0153065544172],140.89169554265808,False,True,6.603449013553693,13,59.35085588912497,2456.027,in_progress,0.0,0
580,31.0,-6.4028714296230955,-4.437392167590945,-11.55949262761389,30.0,2.450107175061413,[30.0 2.450107175061413],170.36617259807457,False,True,6.973568822039213,14,59.35085588912497,2456.131,in_progress,0.0,0
