episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
240,1.0,-8.657320294005133,-1.488801144113416,-62.50081069157483,21.66476598670789,4.0,[21.66476598670789 4.0],0.0,False,True,0.23603159785914768,0,59.35085588912497,946.903,prepare,0.0,0
240,2.0,-8.657348325387686,-1.4887179161569388,-62.5251525015052,-30.0,1.0,[-30.0 1.0],126.5625,False,True,0.23588539356793492,0,59.35085588912497,946.987,in_progress,0.0,0
240,3.0,-8.657222427380846,-1.5002858548926081,-63.78945512280443,-0.08292570806535338,2.709622054089868,[-0.08292570806535338 2.709622054089868],681.2783899724942,False,True,0.2532757326131808,1,59.35085588912497,947.065,in_progress,0.0,0
240,4.0,-8.654239468766471,-1.5316463489116792,-66.41496307815152,6.853524049932467,2.1011673274739997,[6.853524049932467 2.1011673274739997],237.23423475444514,False,True,0.30247412590425715,1,59.35085588912497,947.142,in_progress,0.0,0
240,5.0,-8.63115772292903,-1.5772929276734575,-65.83176243371274,-5.361317704456539,2.4637099559549482,[-5.361317704456539 2.4637099559549482],198.1880222275338,False,True,0.38865187889988645,1,59.35085588912497,947.215,in_progress,0.0,0
240,6.0,-8.607973873105173,-1.634860192492126,-66.49911293379928,-4.105362154357596,1.036696314610878,[-4.105362154357596 1.036696314610878],0.38749578149708713,False,True,0.4927287834499526,1,59.35085588912497,947.289,in_progress,0.0,0
240,7.0,-8.580650432165958,-1.7129737736373927,-67.87367021946054,-30.0,4.0,[-30.0 4.0],1000.0,False,True,0.630799807094061,1,59.35085588912497,947.37,in_progress,0.0,0
240,8.0,-8.555472281216689,-1.805690108630347,-70.6257320999022,-10.327708129886233,3.1427628249408324,[-10.327708129886233 3.1427628249408324],173.47097408468105,False,True,0.7890059051182426,2,59.35085588912497,947.458,in_progress,0.0,0
240,9.0,-8.532237059420904,-1.9244004899550797,-74.23056285438356,-9.487156034438872,2.1405220291695755,[-9.487156034438872 2.1405220291695755],32.56298345981875,False,True,0.9845833469119802,2,59.35085588912497,947.547,in_progress,0.0,0
240,10.0,-8.51175903133048,-2.0731731080394087,-78.41530960255565,30.0,4.0,[30.0 4.0],349.9193970120338,False,True,1.2249593481171857,2,59.35085588912497,947.646,in_progress,0.0,0
240,11.0,-8.477761159928983,-2.2531849998922873,-78.69039610633112,15.515457279133237,4.0,[15.515457279133237 4.0],403.8948121493969,False,True,1.5196411930962868,3,59.35085588912497,947.722,in_progress,0.0,0
240,12.0,-8.411961837717842,-2.423809870404791,-72.6464337412684,30.0,2.361521737129638,[30.0 2.361521737129638],33.19865948859333,False,True,1.8259930837541098,4,59.35085588912497,947.815,in_progress,0.0,0
240,13.0,-8.311077427600047,-2.5952085350008676,-63.30860886245012,30.0,2.9219285353060265,[30.0 2.9219285353060265],70.1815737838362,False,True,2.157193539673908,4,59.35085588912497,947.896,in_progress,0.0,0
240,14.0,-8.205472705803384,-2.7350566055927517,-55.580094461892564,19.13411387566466,1.0,[19.13411387566466 1.0],0.1830129958877559,False,True,2.4486173426929736,5,59.35085588912497,947.988,in_progress,0.0,0
240,15.0,-8.058490592538929,-2.8891478817429537,-45.63444393461696,30.0,2.7304190627914946,[30.0 2.7304190627914946],352.40491797182597,False,True,2.7974887615772,6,59.35085588912497,948.077,in_progress,0.0,0
240,16.0,-7.910716407715796,-3.0091447847491204,-38.034281693914316,12.35344240613798,1.0,[12.35344240613798 1.0],71.55413526975856,False,True,3.0911745595275772,6,59.35085588912497,948.169,in_progress,0.0,0
240,17.0,-7.742191891371029,-3.1037309591343654,-27.90638535403151,-25.026729744863655,2.3427848261993542,[-25.026729744863655 2.3427848261993542],127.5779343133927,False,True,3.356555591722777,7,59.35085588912497,948.256,in_progress,0.0,0
240,18.0,-7.609175357478457,-3.176159296648465,-24.307663867052018,-30.0,4.0,[-30.0 4.0],291.5112295312907,False,True,3.5601533740114024,7,59.35085588912497,948.335,in_progress,0.0,0
240,19.0,-7.464422505708299,-3.281641828843149,-29.95768962084925,-23.975616097333603,4.0,[-23.975616097333603 4.0],400.00553485140193,False,True,3.823784287083918,8,59.35085588912497,948.422,in_progress,0.0,0
240,20.0,-7.3276863537545625,-3.415979742531453,-39.74195370086335,-30.0,4.0,[-30.0 4.0],400.000000012537,False,True,4.140267790386668,8,59.35085588912497,948.492,in_progress,0.0,0
240,21.0,-7.204801349760301,-3.577961020925016,-52.17218283611545,9.696411573321917,2.5322570022208013,[9.696411573321917 2.5322570022208013],47.027595752429306,False,True,4.517125254123313,9,59.35085588912497,948.57,in_progress,0.0,0
240,22.0,-7.100039272061305,-3.731667019803477,-62.59729556147104,17.68681615794678,3.9392700206577436,[17.68681615794678 3.9392700206577436],232.9021282976438,False,True,4.829703274650215,10,59.35085588912497,948.657,in_progress,0.0,0
240,23.0,-6.952990445521281,-3.9140840776532593,-64.91481451449972,30.0,1.4270062364438059,[30.0 1.4270062364438059],2.0183829672217826,False,True,5.321172451035956,11,59.35085588912497,948.732,in_progress,0.0,0
240,24.0,-6.818043260871647,-4.059337091244146,-61.15717126952745,-17.0453709037613,3.228997895521157,[-17.0453709037613 3.228997895521157],296.41223223902125,False,True,5.775317105115383,12,59.35085588912497,948.825,in_progress,0.0,0
240,25.0,-6.654982330471597,-4.2381813777544055,-52.63789285976876,12.555869084899456,2.0368036094592723,[12.555869084899456 2.0368036094592723],25.166271658739696,False,True,6.305729583811051,13,59.35085588912497,948.907,in_progress,0.0,0
240,26.0,-6.5115366976111275,-4.410748598405442,-49.903966537983884,24.867656686551,1.2474330863686642,[24.867656686551 1.2474330863686642],114.73028139730917,False,True,6.733877142372659,14,59.35085588912497,948.985,in_progress,0.0,0
240,27.0,-6.382453685870908,-4.541992266564836,-47.10179731462607,-25.162177408494987,1.6904395207549008,[-25.162177408494987 1.6904395207549008],25.66264080453193,False,True,7.005727369021632,14,59.35085588912497,949.062,in_progress,0.0,0
240,28.0,-6.262127641830403,-4.657894134706795,-45.43573314501833,-13.241216736291904,2.595567580671052,[-13.241216736291904 2.595567580671052],74.22820551382719,False,True,7.205965302031932,15,59.35085588912497,949.14,in_progress,0.0,0
240,29.0,-6.1553187967958545,-4.78424985228213,-48.02583393494741,30.0,2.3964856606495855,[30.0 2.3964856606495855],84.87414370828866,False,True,7.339671583346416,15,59.35085588912497,949.216,in_progress,0.0,0
240,30.0,-6.046230485572471,-4.917092967919109,-49.797796908762436,-11.560051685072516,2.46412567880567,[-11.560051685072516 2.46412567880567],29.964492563483063,False,True,7.4376112601223525,15,59.35085588912497,949.278,in_progress,0.0,0
240,31.0,-5.946745499985349,-5.0271877013933075,-48.98890562158726,-30.0,1.3300448263293303,[-30.0 1.3300448263293303],8.178020795641912,False,True,7.55877106070155,16,59.35085588912497,949.363,in_progress,0.0,0
240,32.0,-5.847293619540386,-5.159777199194407,-51.266319817246746,26.619751928492732,4.0,[26.619751928492732 4.0],1000.0,False,True,7.671276625709666,16,59.35085588912497,949.436,in_progress,0.0,0
240,33.0,-5.748120360386617,-5.288189152006473,-51.24540138304942,30.0,3.5541226671542923,[30.0 3.5541226671542923],0.001,False,False,7.688359807475755,16,59.35085588912497,949.511,in_progress,0.0,0
240,34.0,-5.623484483665348,-5.408738407560871,-46.96506525391737,30.0,1.8176633574442909,[30.0 1.8176633574442909],0.001,True,False,7.688359807475755,16,59.35085588912497,949.597,off_track,0.0,0
241,1.0,-7.280952186440285,-4.11294112356112,-51.23793112059386,-26.616027672714708,2.595275551854119,[-26.616027672714708 2.595275551854119],0.0,False,True,0.23604873499918008,11,59.35085588912497,949.839,prepare,0.0,0
241,2.0,-7.280982729959658,-4.112841288199978,-51.200539104635,30.0,2.358421968023052,[30.0 2.358421968023052],389.67302062853923,False,True,0.23588539356793475,11,59.35085588912497,949.929,in_progress,0.0,0
241,3.0,-7.268571869281438,-4.124234197400033,-50.713997014369525,8.300509102366576,3.9094478557977688,[8.300509102366576 3.9094478557977688],680.425427402764,False,True,0.2639483341715272,11,59.35085588912497,950.019,in_progress,0.0,0
241,4.0,-7.236813205830226,-4.152646240124692,-49.490603375382214,30.0,1.9732997979610603,[30.0 1.9732997979610603],169.1790114856807,False,True,0.33478575869706206,11,59.35085588912497,950.1,in_progress,0.0,0
241,5.0,-7.183479212708778,-4.180402153652472,-44.417238813820084,30.0,1.0,[30.0 1.0],0.4012674048179136,False,True,0.4275397590428012,11,59.35085588912497,950.194,in_progress,0.0,0
241,6.0,-7.09438375645912,-4.197692768292647,-33.439482754161745,30.0,1.0,[30.0 1.0],19.3734924457781,False,True,0.571559258961736,11,59.35085588912497,950.268,in_progress,0.0,0
241,7.0,-7.006342114063502,-4.200011709661651,-23.12190491530034,30.0,1.0,[30.0 1.0],1.5888553961100675,False,True,0.6871110521332886,12,59.35085588912497,950.365,in_progress,0.0,0
241,8.0,-6.916605356007066,-4.187308478786416,-12.814511981181111,30.0,1.6534080838591962,[30.0 1.6534080838591962],19.443464944877373,False,True,0.7884452693002482,12,59.35085588912497,950.452,in_progress,0.0,0
241,9.0,-6.827964326636945,-4.160046318899581,-2.5993909900725476,9.13764775509945,4.0,[9.13764775509945 4.0],585.8224439516172,False,True,0.8724847729434646,12,59.35085588912497,950.534,in_progress,0.0,0
241,10.0,-6.721146373412474,-4.126307301535588,5.511242971558734,5.184629424409167,1.3976974316750295,[5.184629424409167 1.3976974316750295],1.703841396856449,False,True,1.121613629143836,12,59.35085588912497,950.636,in_progress,0.0,0
241,11.0,-6.586348726205272,-4.091147275687919,9.887334202865281,30.0,4.0,[30.0 4.0],819.1912328845892,False,True,1.2981222963537071,13,59.35085588912497,950.725,in_progress,0.0,0
241,12.0,-6.446387387021902,-4.046804425701366,14.136021105652432,4.335500321871578,2.2667751180064246,[4.335500321871578 2.2667751180064246],26.988836931969104,False,True,1.7251452044391893,14,59.35085588912497,950.831,in_progress,0.0,0
241,13.0,-6.271458775610539,-3.9640731756952428,20.87910126326943,-30.0,2.875039473589029,[-30.0 2.875039473589029],67.64314984002195,False,True,2.205105613837985,15,59.35085588912497,950.93,in_progress,0.0,0
241,14.0,-6.0884311467242425,-3.8922563826833234,20.882127508849017,2.8912350966590807,1.0,[2.8912350966590807 1.0],0.001,False,False,3.2587250607120586,17,59.35085588912497,951.026,in_progress,0.0,0
241,15.0,-5.897283104492145,-3.838780194360579,17.61727574524163,2.8740630490000854,1.4741986178899997,[2.8740630490000854 1.4741986178899997],23.0267560803558,False,True,3.788826030118052,18,59.35085588912497,951.115,in_progress,0.0,0
241,16.0,-5.751792303787866,-3.7908293137151565,17.955472063820665,30.0,2.2486881978930393,[30.0 2.2486881978930393],52.047906819252354,False,True,3.996296749234271,19,59.35085588912497,951.211,in_progress,0.0,0
241,17.0,-5.5889773765918225,-3.719105523119959,21.622077827620448,30.0,1.0,[30.0 1.0],78.92020064111064,False,True,4.363453563182813,19,59.35085588912497,951.3,in_progress,0.0,0
241,18.0,-5.464781400996238,-3.637502102562316,28.04409343616347,24.86833962349163,1.0,[24.86833962349163 1.0],3.0195255456161787,False,True,4.5728035045411595,20,59.35085588912497,951.377,in_progress,0.0,0
241,19.0,-5.376615759635646,-3.567955031265131,32.25763018904023,30.0,2.6345910228324634,[30.0 2.6345910228324634],609.7528370721623,False,True,4.775363370591033,20,59.35085588912497,951.456,in_progress,0.0,0
241,20.0,-5.293417639934939,-3.482980649203709,38.02742085080021,30.0,2.804017131887848,[30.0 2.804017131887848],277.50162393113465,False,True,4.95149785747318,21,59.35085588912497,951.548,in_progress,0.0,0
241,21.0,-5.2033073473604565,-3.3502555530153026,47.78241483035653,0.4051278820091042,1.1466463496554702,[0.4051278820091042 1.1466463496554702],79.80361812704943,False,True,5.210562087767398,21,59.35085588912497,951.616,in_progress,0.0,0
241,22.0,-5.138132394007603,-3.2389683736371744,55.25691878460813,30.0,4.0,[30.0 4.0],1000.0,False,True,5.419422037202937,21,59.35085588912497,951.696,in_progress,0.0,0
241,23.0,-5.072762990821988,-3.12440347359613,58.859455232738654,-30.0,4.0,[-30.0 4.0],458.1883215144386,False,True,5.633713736924209,22,59.35085588912497,951.785,in_progress,0.0,0
241,24.0,-4.987312348236043,-2.9633960442365854,60.490784890977885,-30.0,4.0,[-30.0 4.0],509.5429628067641,False,True,5.941190239744951,22,59.35085588912497,951.87,in_progress,0.0,0
241,25.0,-4.873651553185818,-2.818742987475235,55.152828149528276,-21.522212399713904,1.0,[-21.522212399713904 1.0],2.4384816328199763,False,True,6.2574705340215,23,59.35085588912497,951.96,in_progress,0.0,0
241,26.0,-4.731544435408549,-2.6906033936416645,44.01853139103554,-30.0,3.9035422950719125,[-30.0 3.9035422950719125],1000.0,False,True,6.557843138155251,24,59.35085588912497,952.049,in_progress,0.0,0
241,27.0,-4.574082694924385,-2.579530766332882,34.47361831019573,30.0,1.0,[30.0 1.0],0.10269244434175424,False,True,6.980809419367522,25,59.35085588912497,952.157,in_progress,0.0,0
241,28.0,-4.386131864339009,-2.4765424779498932,21.469528518656162,30.0,4.0,[30.0 4.0],1000.0,False,True,7.426362005562244,27,59.35085588912497,952.249,in_progress,0.0,0
241,29.0,-4.250730141689456,-2.3870266907828777,18.899698527601426,24.315177606358894,1.1320616491526565,[24.315177606358894 1.1320616491526565],0.344998851290849,False,True,7.754314359360233,28,59.35085588912497,952.327,in_progress,0.0,0
241,30.0,-4.1320638427839675,-2.278737303833648,25.207122378098923,30.0,4.0,[30.0 4.0],1000.0,False,True,8.041915226154293,29,59.35085588912497,952.413,in_progress,0.0,0
241,31.0,-4.023836658210457,-2.1545815770870598,38.14650387972891,-26.471391417737465,2.6560130408004508,[-26.471391417737465 2.6560130408004508],298.5095003321707,False,True,8.293108553361044,29,59.35085588912497,952.5,in_progress,0.0,0
241,32.0,-3.9137359281399355,-2.0220061859674394,48.082952553260014,16.918317504487085,2.3241760902969135,[16.918317504487085 2.3241760902969135],316.04568809870693,False,True,8.540806913038539,30,59.35085588912497,952.605,in_progress,0.0,0
241,33.0,-3.7824770590970744,-1.8848477047231638,49.09008555062522,11.241408031295038,2.8193460623649402,[11.241408031295038 2.8193460623649402],67.0676073873861,False,True,8.828852530040331,30,59.35085588912497,952.697,in_progress,0.0,0
241,34.0,-3.663984946687835,-1.7185366066257897,52.72323912052612,-30.0,2.263646292564821,[-30.0 2.263646292564821],53.94519930438611,False,True,9.116328548379354,31,59.35085588912497,952.779,in_progress,0.0,0
241,35.0,-3.5584239500378967,-1.572088480395385,53.55351844322026,-30.0,1.9171231750316018,[-30.0 1.9171231750316018],34.96604784887162,False,True,9.429926116973562,31,59.35085588912497,952.866,in_progress,0.0,0
241,36.0,-3.4317238634261096,-1.433551028389156,49.975203356081806,-30.0,2.8658953875270132,[-30.0 2.8658953875270132],93.14065701290414,False,True,9.729501577565323,32,59.35085588912497,952.952,in_progress,0.0,0
241,37.0,-3.272757380365555,-1.2934043157770283,44.121226182987044,-30.0,4.0,[-30.0 4.0],529.5691060534841,False,True,10.16919692820742,33,59.35085588912497,953.032,in_progress,0.0,0
241,38.0,-3.0942075209480535,-1.1777412099112143,35.949628323579105,-11.490417338453486,4.0,[-11.490417338453486 4.0],411.3686206627161,False,True,10.592574559729712,33,59.35085588912497,953.117,in_progress,0.0,0
241,39.0,-2.8980895223193506,-1.0808977729110123,27.074275047546216,-30.0,1.6523109246421814,[-30.0 1.6523109246421814],4.8424445255437245,False,True,10.941085990549661,34,59.35085588912497,953.196,in_progress,0.0,0
241,40.0,-2.701351815436057,-1.0044039899124588,17.468812572408513,30.0,4.0,[30.0 4.0],1000.0,False,True,11.262577456758622,35,59.35085588912497,953.277,in_progress,0.0,0
241,41.0,-2.5119687808030653,-0.9364374787372838,10.486919532607713,30.0,1.0,[30.0 1.0],103.15561673951935,False,True,11.56239849895945,35,59.35085588912497,953.369,in_progress,0.0,0
241,42.0,-2.3004764541268585,-0.8386395710398488,9.473419072218213,-14.175249319574617,1.0,[-14.175249319574617 1.0],98.92856270732094,False,True,11.940491040222932,37,59.35085588912497,953.45,in_progress,0.0,0
241,43.0,-2.14945880850395,-0.7647250182746647,12.826537531557898,7.372814056002433,1.8872877099227676,[7.372814056002433 1.8872877099227676],250.09121698354085,False,True,12.222337002587711,38,59.35085588912497,953.528,in_progress,0.0,0
241,44.0,-2.015817819469417,-0.7100712696210328,16.20051659678932,25.031359940510512,3.4945340615911826,[25.031359940510512 3.4945340615911826],649.0888810891856,False,True,12.464906937018062,38,59.35085588912497,953.616,in_progress,0.0,0
241,45.0,-1.8634475186692394,-0.6359950714399331,22.02175292972815,-28.952035087869806,3.5748377665398223,[-28.952035087869806 3.5748377665398223],106.75502024502741,False,True,12.736362187640493,39,59.35085588912497,953.683,in_progress,0.0,0
241,46.0,-1.7198427612041687,-0.5605690415415985,24.94141103400199,3.5678738991008956,1.8174276901690702,[3.5678738991008956 1.8174276901690702],11.004102458823146,False,True,12.993417829840215,40,59.35085588912497,953.759,in_progress,0.0,0
241,47.0,-1.5745443138451813,-0.4952772008466039,24.679207653412988,-30.0,3.391122350919693,[-30.0 3.391122350919693],248.04526501703998,False,True,13.250865752893654,41,59.35085588912497,953.845,in_progress,0.0,0
241,48.0,-1.3881058970913296,-0.41480400984272325,23.15696812279038,-30.0,3.0536290586495642,[-30.0 3.0536290586495642],160.87119947303103,False,True,13.580538780274976,42,59.35085588912497,953.926,in_progress,0.0,0
241,49.0,-1.19248763106146,-0.36595259313978845,17.072850656721368,-30.0,1.0,[-30.0 1.0],0.43195415697187006,False,True,13.953597243910544,42,59.35085588912497,954.006,in_progress,0.0,0
