episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
660,1.0,-8.657177059346095,-1.4889393672498112,-62.48923488566034,-16.65968804077695,1.0,[-16.65968804077695 1.0],0.0,False,True,0.23634956471405263,0,59.35085588912497,2808.671,prepare,0.0,0
660,2.0,-8.657321883336449,-1.488791019272973,-62.51186408712302,-30.0,4.0,[-30.0 4.0],899.9999673831684,False,True,0.23601522716382994,0,59.35085588912497,2808.739,in_progress,0.0,0
660,3.0,-8.655192646807025,-1.4980091387132148,-63.035992492006955,30.0,1.668836532720257,[30.0 1.668836532720257],150.12710848355732,False,True,0.25145018972483935,1,59.35085588912497,2808.819,in_progress,0.0,0
660,4.0,-8.637026744854104,-1.513488565970612,-60.903523858288324,30.0,1.9152380835134641,[30.0 1.9152380835134641],192.22549649714486,False,True,0.2887109188786183,1,59.35085588912497,2808.892,in_progress,0.0,0
660,5.0,-8.603427106789606,-1.5326305215501943,-56.13780236349176,-20.27115578647965,1.067529402443245,[-20.27115578647965 1.067529402443245],26.268112513589507,False,True,0.34344391531971796,1,59.35085588912497,2808.961,in_progress,0.0,0
660,6.0,-8.566934111058988,-1.5585715638020212,-52.3624166202578,-24.896497684526206,4.0,[-24.896497684526206 4.0],1000.0,False,True,0.41058973742285126,1,59.35085588912497,2809.047,in_progress,0.0,0
660,7.0,-8.521789153970506,-1.6199016194279638,-52.94254208620015,-30.0,3.7397016887664836,[-30.0 3.7397016887664836],474.96451040276804,False,True,0.5372574823707622,1,59.35085588912497,2809.121,in_progress,0.0,0
660,8.0,-8.496763009957206,-1.700745330238096,-59.360355665749786,-30.0,2.905511479761694,[-30.0 2.905511479761694],346.25654682592943,False,True,0.6775880783396246,1,59.35085588912497,2809.198,in_progress,0.0,0
660,9.0,-8.488253774993956,-1.8097621703956288,-70.41172675262135,-30.0,4.0,[-30.0 4.0],553.3021395872157,False,True,0.8472430395431978,2,59.35085588912497,2809.283,in_progress,0.0,0
660,10.0,-8.49947362090588,-1.9333705337691516,-82.3976183781927,-30.0,2.2540649288774364,[-30.0 2.2540649288774364],47.61437864445807,False,True,1.0243322505488326,2,59.35085588912497,2809.353,in_progress,0.0,0
