episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
400,1.0,-8.657361531531084,-1.4888644194150276,-62.555563439159506,30.0,4.0,[30.0 4.0],0.0,False,True,0.2360941300451294,0,59.35085588912497,1707.514,prepare,0.0,0
400,2.0,-8.65734832538759,-1.4887179161571256,-62.52515250150494,11.771005661170982,3.5126121114800393,[11.771005661170982 3.5126121114800393],726.5087196907939,False,True,0.23588539356793342,0,59.35085588912497,1707.59,in_progress,0.0,0
400,3.0,-8.654038401868844,-1.4970132367460383,-62.83525338643878,26.575849180914673,2.074943075354006,[26.575849180914673 2.074943075354006],216.21775663731387,False,True,0.2508586967747908,1,59.35085588912497,1707.663,in_progress,0.0,0
400,4.0,-8.63932166637388,-1.5143609043231674,-61.493086339596324,27.20210621995208,1.0,[27.20210621995208 1.0],111.26619990711553,False,True,0.28823100536098656,1,59.35085588912497,1707.741,in_progress,0.0,0
400,5.0,-8.6070797359374,-1.545894966080884,-58.454588106295105,-4.17147331083309,1.2831018733973576,[-4.17147331083309 1.2831018733973576],106.03891216258921,False,True,0.360433088436877,1,59.35085588912497,1707.834,in_progress,0.0,0
400,6.0,-8.563821990326922,-1.6101336396327661,-57.94748050139907,-20.603109017975754,2.8373545138106655,[-20.603109017975754 2.8373545138106655],198.215759672236,False,True,0.4900871129365378,1,59.35085588912497,1707.917,in_progress,0.0,0
400,7.0,-8.543935349690353,-1.6914092003098706,-63.96356468484679,-23.374980470193822,4.0,[-23.374980470193822 4.0],580.6092707264456,False,True,0.6270289930224582,1,59.35085588912497,1708.002,in_progress,0.0,0
400,8.0,-8.547758754427797,-1.797291855116369,-74.82362580514565,28.414979577418237,4.0,[28.414979577418237 4.0],476.40801482728716,False,True,0.7824288399831936,2,59.35085588912497,1708.089,in_progress,0.0,0
400,9.0,-8.552034850678142,-1.9392333940510509,-83.88276328033197,30.0,4.0,[30.0 4.0],419.888737170152,False,True,0.9930252847351921,2,59.35085588912497,1708.172,in_progress,0.0,0
400,10.0,-8.526680704751698,-2.0684011359892622,-82.13160323273361,1.0914791585822599,1.0,[1.0914791585822599 1.0],0.10138805825285202,False,True,1.2064032171453367,2,59.35085588912497,1708.252,in_progress,0.0,0
400,11.0,-8.492556041633472,-2.20407695176512,-77.8143644426375,17.81381324782967,1.0,[17.81381324782967 1.0],1.5625000058732847,False,True,1.4362506951195677,3,59.35085588912497,1708.333,in_progress,0.0,0
400,12.0,-8.468872622949696,-2.312942959076859,-77.58379339532192,30.0,4.0,[30.0 4.0],1000.0,False,True,1.6160203814528686,3,59.35085588912497,1708.416,in_progress,0.0,0
400,13.0,-8.423108434545224,-2.432827791760291,-73.49460326368175,30.0,4.0,[30.0 4.0],400.0000131515922,False,True,1.8309093079098215,4,59.35085588912497,1708.502,in_progress,0.0,0
400,14.0,-8.339598124250669,-2.562440527022138,-64.84470908682572,30.0,3.981745506925649,[30.0 3.981745506925649],403.7631745193738,False,True,2.0859415457301975,4,59.35085588912497,1708.596,in_progress,0.0,0
400,15.0,-8.1982805419166,-2.708300083311605,-51.86795254435041,-30.0,2.3134170682802626,[-30.0 2.3134170682802626],30.20951488865216,False,True,2.4143937232960377,5,59.35085588912497,1708.662,in_progress,0.0,0
400,16.0,-8.093029441466234,-2.8076944113770277,-44.174848495501195,-8.241596114224155,3.410440723031945,[-8.241596114224155 3.410440723031945],459.8682472797453,False,True,2.6487301612070375,5,59.35085588912497,1708.748,in_progress,0.0,0
400,17.0,-7.9810502920695034,-2.942104367446981,-44.19083405890839,-11.867604329280905,1.0,[-11.867604329280905 1.0],0.1546907426456967,False,True,2.9357961762483025,6,59.35085588912497,1708.832,in_progress,0.0,0
400,18.0,-7.877946191151191,-3.112184779574033,-52.80620270294611,-15.098549441648528,1.0,[-15.098549441648528 1.0],113.98947114692147,False,True,3.2717362022220593,7,59.35085588912497,1708.907,in_progress,0.0,0
400,19.0,-7.819401700195122,-3.240515271612695,-59.33721649997607,30.0,1.2438388121721689,[30.0 1.2438388121721689],135.21922640348095,False,True,3.510030922682824,7,59.35085588912497,1708.996,in_progress,0.0,0
400,20.0,-7.761388098580456,-3.378310624246675,-63.37472696868623,5.7729421933654805,1.690379423394062,[5.7729421933654805 1.690379423394062],69.31073401745124,False,True,3.7617908974365384,8,59.35085588912497,1709.063,in_progress,0.0,0
400,21.0,-7.712482820165994,-3.476362704028503,-63.47022288883397,12.947256550338444,1.2738108943087916,[12.947256550338444 1.2738108943087916],4.979797030990988,False,True,3.9463252665579573,8,59.35085588912497,1709.129,in_progress,0.0,0
400,22.0,-7.6461685830540596,-3.575808926202871,-60.33589209583676,18.952171001529493,3.9137618406718246,[18.952171001529493 3.9137618406718246],1000.0,False,True,4.143955976186824,8,59.35085588912497,1709.209,in_progress,0.0,0
400,23.0,-7.576750759969538,-3.6653001629012625,-56.914994849752944,24.93712686316536,1.815559280467509,[24.93712686316536 1.815559280467509],167.38552342344514,False,True,4.330952088399675,9,59.35085588912497,1709.28,in_progress,0.0,0
400,24.0,-7.4808494286896146,-3.7671822121298977,-52.0998418051078,30.0,1.6016053822634644,[30.0 1.6016053822634644],173.64266224227634,False,True,4.559714686670282,9,59.35085588912497,1709.365,in_progress,0.0,0
400,25.0,-7.375570072257282,-3.8621938621989136,-47.205331619982246,15.936537509852158,1.6671201173110033,[15.936537509852158 1.6671201173110033],8.538654589506873,False,True,4.787169641451239,10,59.35085588912497,1709.455,in_progress,0.0,0
400,26.0,-7.248508439495895,-3.956806066706782,-41.662055036164496,30.0,1.0,[30.0 1.0],2.456456956788849,False,True,5.065278223100051,10,59.35085588912497,1709.541,in_progress,0.0,0
400,27.0,-7.117299094310117,-4.027124559205443,-34.6462582840709,26.382387823314737,2.754574773790249,[26.382387823314737 2.754574773790249],283.08297755251243,False,True,5.296138582231577,11,59.35085588912497,1709.633,in_progress,0.0,0
400,28.0,-6.998617712495458,-4.073577070252774,-28.54823949062887,14.57367244153074,1.0,[14.57367244153074 1.0],0.22001975450302647,False,True,5.559049436098426,11,59.35085588912497,1709.73,in_progress,0.0,0
400,29.0,-6.844431975225907,-4.103111488354876,-18.225496150882677,30.0,4.0,[30.0 4.0],1000.0,False,True,5.789212110875972,12,59.35085588912497,1709.821,in_progress,0.0,0
400,30.0,-6.686959040175287,-4.106423828300064,-8.557454568068882,-11.329130618731163,4.0,[-11.329130618731163 4.0],400.0000000043775,False,True,6.15810159092956,12,59.35085588912497,1709.92,in_progress,0.0,0
400,31.0,-6.521439968140805,-4.104110111579177,-3.4886374108143774,5.462221487675961,2.400501875245824,[5.462221487675961 2.400501875245824],36.03783072812947,False,True,6.619336821707776,13,59.35085588912497,1710.023,in_progress,0.0,0
400,32.0,-6.310316360139326,-4.114230264400864,-2.8531255627429353,18.599359744044115,1.0,[18.599359744044115 1.0],0.2712349542861009,False,True,7.136423697062942,14,59.35085588912497,1710.108,in_progress,0.0,0
400,33.0,-6.141903396962329,-4.10109835372453,1.3472381049268423,30.0,1.0,[30.0 1.0],1.562804019658703,False,True,7.5925775291410496,16,59.35085588912497,1710.197,in_progress,0.0,0
400,34.0,-5.995418782460974,-4.073454445498082,6.323329561312709,19.716491188154137,3.1854986724876593,[19.716491188154137 3.1854986724876593],723.3260164762764,False,True,8.182236038159617,17,59.35085588912497,1710.266,in_progress,0.0,0
400,35.0,-5.8873698566829775,-4.037233639846627,11.735853315226095,21.17842596009931,1.4516273437991485,[21.17842596009931 1.4516273437991485],5.228387874010429,False,True,8.360860970663786,18,59.35085588912497,1710.36,in_progress,0.0,0
400,36.0,-5.748472694352454,-3.965793114384605,20.301975694636354,-30.0,1.0,[-30.0 1.0],26.966588379332315,False,True,8.758797041621378,18,59.35085588912497,1710.456,in_progress,0.0,0
400,37.0,-5.625892609055982,-3.891720882144367,26.200404033993227,30.0,1.94282231894128,[30.0 1.94282231894128],51.59928708278662,False,True,8.979925754062437,19,59.35085588912497,1710.552,in_progress,0.0,0
400,38.0,-5.5136341130860345,-3.8141296305207932,30.59346856726272,-16.69716765001465,2.144736602146793,[-16.69716765001465 2.144736602146793],207.9065443141439,False,True,9.26700903666452,19,59.35085588912497,1710.639,in_progress,0.0,0
400,39.0,-5.3937222708584365,-3.733728414857992,31.92303197383933,30.0,1.4737260723583603,[30.0 1.4737260723583603],129.8358515335666,False,True,9.471630753762161,20,59.35085588912497,1710.736,in_progress,0.0,0
400,40.0,-5.253337859875159,-3.6523723049538206,31.092869781011075,24.431350022513655,1.0,[24.431350022513655 1.0],2.4733500898460017,False,True,9.69556360050726,20,59.35085588912497,1710.812,in_progress,0.0,0
400,41.0,-5.153984935078194,-3.582641913464419,32.7682895416321,7.083631367024779,2.950452311248152,[7.083631367024779 2.950452311248152],393.6914051143217,False,True,9.85446548494051,20,59.35085588912497,1710.9,in_progress,0.0,0
400,42.0,-5.049221126795885,-3.499515670631998,35.40634434591955,-7.049939769670907,4.0,[-7.049939769670907 4.0],333.65746214411,False,True,10.037573041583435,21,59.35085588912497,1710.987,in_progress,0.0,0
400,43.0,-4.9230585865451175,-3.4039595559858298,36.02115221262866,30.0,1.0,[30.0 1.0],0.09765716700124877,False,True,10.239820206419928,21,59.35085588912497,1711.075,in_progress,0.0,0
400,44.0,-4.79759787210469,-3.3039168687035882,37.398689000614276,30.0,2.012279748183205,[30.0 2.012279748183205],58.11423968355059,False,True,10.45547689492691,21,59.35085588912497,1711.143,in_progress,0.0,0
400,45.0,-4.711839806949464,-3.225713231819272,39.567856203800176,30.0,3.719545883832573,[30.0 3.719545883832573],284.4893770944001,False,True,10.618918265892349,22,59.35085588912497,1711.227,in_progress,0.0,0
400,46.0,-4.617352401216874,-3.115231424882147,44.78596161709381,30.0,3.0240605600945023,[30.0 3.0240605600945023],127.71866766965361,False,True,10.909918922286156,22,59.35085588912497,1711.311,in_progress,0.0,0
400,47.0,-4.532770823645757,-2.964641116724626,54.34843074152213,30.0,1.0,[30.0 1.0],0.17086061139865888,False,True,11.295440327763812,23,59.35085588912497,1711.399,in_progress,0.0,0
400,48.0,-4.47666788987201,-2.807023481109207,67.09239807824868,28.410361582793314,4.0,[28.410361582793314 4.0],1000.0,False,True,11.707125905459241,24,59.35085588912497,1711.483,in_progress,0.0,0
