episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
500,1.0,-8.657291473902955,-1.4888125926616784,-62.49236149473271,-12.949186221149485,3.789089019125224,[-12.949186221149485 3.789089019125224],0.0,False,True,0.236071114937613,0,59.35085588912497,2119.547,prepare,0.0,0
500,2.0,-8.657348325387527,-1.4887179161572428,-62.5251525015052,-13.353480370346183,2.6911631209959794,[-13.353480370346183 2.6911631209959794],476.10234130478085,False,True,0.2358853935679349,0,59.35085588912497,2119.646,in_progress,0.0,0
500,3.0,-8.646925501333136,-1.5037206765486393,-62.04614692794109,30.0,2.8969907422388568,[30.0 2.8969907422388568],290.4030990470344,False,True,0.2664145512258428,1,59.35085588912497,2119.73,in_progress,0.0,0
500,4.0,-8.62331043119231,-1.5314688678611055,-60.13015222793638,30.0,1.6972089981024214,[30.0 1.6972089981024214],165.44968218055914,False,True,0.32625125853888665,1,59.35085588912497,2119.817,in_progress,0.0,0
500,5.0,-8.564625487021592,-1.5599614242064304,-51.876638045434085,-23.568977761734928,2.0596824635458115,[-23.568977761734928 2.0596824635458115],23.044460871222928,False,True,0.41446197767641624,1,59.35085588912497,2119.89,in_progress,0.0,0
500,6.0,-8.508749986681481,-1.592863161026849,-46.362389990927,-30.0,1.787257198962395,[-30.0 1.787257198962395],51.247104343186976,False,True,0.5069322587767436,1,59.35085588912497,2119.968,in_progress,0.0,0
500,7.0,-8.456397904474201,-1.6564126017713658,-47.735655568847854,30.0,1.0,[30.0 1.0],1.667316781952791,False,True,0.6425951292349092,1,59.35085588912497,2120.04,in_progress,0.0,0
500,8.0,-8.413519574863857,-1.7222418775229644,-50.81782523804731,30.0,1.8327395287549282,[30.0 1.8327395287549282],35.8375384197563,False,True,0.7743183588289745,2,59.35085588912497,2120.113,in_progress,0.0,0
500,9.0,-8.348477441836256,-1.7894724601539438,-49.041721081030495,-30.0,3.4410909910173437,[-30.0 3.4410909910173437],240.13617594951162,False,True,0.9253316841208571,2,59.35085588912497,2120.194,in_progress,0.0,0
500,10.0,-8.259176213968022,-1.879817929482558,-47.92617688059579,-30.0,2.196030397888618,[-30.0 2.196030397888618],31.467344169896293,False,True,1.1272794678701092,2,59.35085588912497,2120.28,in_progress,0.0,0
500,11.0,-8.193331675162467,-1.993855359323237,-53.63081611175127,7.888408144268432,1.0,[7.888408144268432 1.0],0.32400728385192207,False,True,1.3488311012409349,3,59.35085588912497,2120.359,in_progress,0.0,0
500,12.0,-8.132496570922196,-2.114186218626215,-59.31850401311456,-30.0,2.3107963398201177,[-30.0 2.3107963398201177],132.8652358723911,False,True,1.5775971145418253,3,59.35085588912497,2120.448,in_progress,0.0,0
500,13.0,-8.064927152337159,-2.236022448659178,-60.554053366516406,-30.0,4.0,[-30.0 4.0],299.7135267634312,False,True,1.812221194649645,4,59.35085588912497,2120.535,in_progress,0.0,0
500,14.0,-8.007863054780746,-2.4086621195262135,-67.42823050923536,-18.862887479223772,4.0,[-18.862887479223772 4.0],486.0101729658321,False,True,2.117492123414698,4,59.35085588912497,2120.636,in_progress,0.0,0
500,15.0,-7.981043527071238,-2.606531656644828,-77.92908205581554,-30.0,3.2219177861622446,[-30.0 3.2219177861622446],148.87069592832214,False,True,2.4334652026656083,5,59.35085588912497,2120.711,in_progress,0.0,0
500,16.0,-7.985627630625857,-2.793776233711986,-89.05246361955174,30.0,4.0,[30.0 4.0],248.52059538002723,False,True,2.7090186989415637,5,59.35085588912497,2120.793,in_progress,0.0,0
500,17.0,-7.9962046020461415,-3.0040055671776513,-96.69022959858881,30.0,2.9695927054408147,[30.0 2.9695927054408147],102.33282019707553,False,True,3.0218217287519438,6,59.35085588912497,2120.886,in_progress,0.0,0
500,18.0,-7.972667547385629,-3.271441149766846,-92.58516977274589,30.0,1.0,[30.0 1.0],0.17939396670373361,False,True,3.4461894978326018,7,59.35085588912497,2120.969,in_progress,0.0,0
500,19.0,-7.934783237109869,-3.484316331082106,-84.12796955198414,30.0,3.4993722599379145,[30.0 3.4993722599379145],871.3766016769488,False,True,3.801400626835564,8,59.35085588912497,2121.04,in_progress,0.0,0
500,20.0,-7.892308314581461,-3.652687303404372,-78.80313634785249,30.0,1.0,[30.0 1.0],0.12802118593023745,False,True,4.076346871599679,8,59.35085588912497,2121.131,in_progress,0.0,0
500,21.0,-7.81578742952566,-3.8707910892413047,-70.34181745232623,17.63348725461833,2.762731130220454,[17.63348725461833 2.762731130220454],288.0345311686809,False,True,4.444195567714349,9,59.35085588912497,2121.203,in_progress,0.0,0
500,22.0,-7.749880767037169,-4.026840012525286,-65.94869388870146,30.0,2.080570353059106,[30.0 2.080570353059106],36.32937094039992,False,True,4.710909912483634,10,59.35085588912497,2121.284,in_progress,0.0,0
500,23.0,-7.64536294614689,-4.21158789768485,-60.21982221831369,-30.0,2.399052872135931,[-30.0 2.399052872135931],33.2794214540379,False,True,4.980856558453423,10,59.35085588912497,2121.372,in_progress,0.0,0
500,24.0,-7.5543330264536745,-4.373870083023601,-59.96554487451855,30.0,1.0,[30.0 1.0],0.2714815920124341,False,True,5.290056230822148,11,59.35085588912497,2121.452,in_progress,0.0,0
500,25.0,-7.479257078786978,-4.537440282077065,-64.35169210067166,20.66776198889717,4.0,[20.66776198889717 4.0],1000.0,False,True,5.448253353462771,11,59.35085588912497,2121.539,in_progress,0.0,0
500,26.0,-7.3933275904232305,-4.695343985360035,-62.47583457852004,30.0,1.3521245905547685,[30.0 1.3521245905547685],1.3606539654052123,False,True,5.730882749176787,12,59.35085588912497,2121.631,in_progress,0.0,0
500,27.0,-7.2771473139249245,-4.858825810589467,-57.2794578190217,1.641198761708246,1.0,[1.641198761708246 1.0],0.8546466676442508,False,True,5.932633421636985,12,59.35085588912497,2121.712,in_progress,0.0,0
500,28.0,-7.18421993500344,-4.985999207982472,-55.598402383549605,-26.836878125926557,4.0,[-26.836878125926557 4.0],1000.0,False,True,6.073030498080276,12,59.35085588912497,2121.8,in_progress,0.0,0
500,29.0,-7.110662354528295,-5.104510100786683,-57.16320964185828,-7.897932701974156,4.0,[-7.897932701974156 4.0],0.001,False,False,6.273293543432322,13,59.35085588912497,2121.881,in_progress,0.0,0
500,30.0,-7.047729999412921,-5.264252056894632,-64.11309916573117,-20.257811287600845,2.6539495041581884,[-20.257811287600845 2.6539495041581884],0.001,False,False,6.433212036867027,13,59.35085588912497,2121.958,in_progress,0.0,0
500,31.0,-7.013637989225571,-5.4188118966169,-73.58718334582109,21.21395377971261,1.340790233726397,[21.21395377971261 1.340790233726397],0.001,True,False,6.433212036867027,13,59.35085588912497,2122.037,off_track,0.0,0
501,1.0,-7.280850961677529,-4.113054332247119,-51.22608454798024,-2.562039664038089,3.1524949194026366,[-2.562039664038089 3.1524949194026366],0.0,False,True,0.23630425881879455,11,59.35085588912497,2122.332,prepare,0.0,0
501,2.0,-7.280847949637719,-4.113058168744822,-51.238130331707865,-16.37039827800512,1.0,[-16.37039827800512 1.0],126.56212012520878,False,True,0.23631247653427,11,59.35085588912497,2122.409,in_progress,0.0,0
501,3.0,-7.274945225882747,-4.117044871310258,-50.6563674555013,30.0,2.0714312992985793,[30.0 2.0714312992985793],331.76246267639806,False,True,0.24777926666708638,11,59.35085588912497,2122.484,in_progress,0.0,0
501,4.0,-7.252943368934357,-4.128535393406359,-48.21065182326155,30.0,2.9411086397981268,[30.0 2.9411086397981268],353.9436869081601,False,True,0.28609607540382787,11,59.35085588912497,2122.565,in_progress,0.0,0
501,5.0,-7.210217700257701,-4.141453208601458,-42.642679584666766,30.0,1.0,[30.0 1.0],0.573876533313465,False,True,0.34816623925479073,11,59.35085588912497,2122.655,in_progress,0.0,0
501,6.0,-7.136305119862706,-4.149320632663069,-32.643596129033064,30.0,1.0,[30.0 1.0],23.92878527659963,False,True,0.4649554947744966,11,59.35085588912497,2122.739,in_progress,0.0,0
501,7.0,-7.0560651356913935,-4.148359755833374,-22.599833879558247,30.0,1.0,[30.0 1.0],1.8314371213348213,False,True,0.5669128620812792,11,59.35085588912497,2122.814,in_progress,0.0,0
501,8.0,-6.978576207818921,-4.136250548886925,-13.36158808164629,30.0,1.0,[30.0 1.0],1.562506299794601,False,True,0.6531725054502682,11,59.35085588912497,2122.909,in_progress,0.0,0
501,9.0,-6.887480974526687,-4.105927598117351,-2.278699896028212,30.0,4.0,[30.0 4.0],1000.0,False,True,0.7370223000253431,12,59.35085588912497,2122.995,in_progress,0.0,0
501,10.0,-6.803188731090102,-4.062734399778343,8.1004494346273,30.0,1.0,[30.0 1.0],0.13334400795007295,False,True,0.798093685989383,12,59.35085588912497,2123.076,in_progress,0.0,0
501,11.0,-6.722921590829889,-4.0048094107273045,18.443018120272953,3.419869861601981,1.0,[3.419869861601981 1.0],4.685507789255925,False,True,0.8379212077305069,12,59.35085588912497,2123.17,in_progress,0.0,0
501,12.0,-6.644128346305899,-3.9556082621234494,22.967615489800085,-30.0,2.6041617612445362,[-30.0 2.6041617612445362],215.86775722421464,False,True,1.108772008981434,12,59.35085588912497,2123.255,in_progress,0.0,0
501,13.0,-6.550551791864931,-3.916496609535674,22.752298085422407,-13.32329993777762,2.5599738154780374,[-13.32329993777762 2.5599738154780374],118.57867381281,False,True,1.2202050207292507,13,59.35085588912497,2123.356,in_progress,0.0,0
501,14.0,-6.413904526535853,-3.8831465739054662,18.336828938192852,19.249852210574204,1.2031029097659274,[19.249852210574204 1.2031029097659274],0.001,False,False,1.7264899699702574,14,59.35085588912497,2123.442,in_progress,0.0,0
501,15.0,-6.2820610703784885,-3.8476802262427325,16.222001029200655,-1.0315809608989497,1.0,[-1.0315809608989497 1.0],0.001,False,False,2.1897363303349375,15,59.35085588912497,2123.556,in_progress,0.0,0
501,16.0,-6.144341368470417,-3.793751658459604,18.875176438688367,17.65979430575424,2.7690267995571576,[17.65979430575424 2.7690267995571576],0.001,False,False,3.2934119709585765,17,59.35085588912497,2123.636,in_progress,0.0,0
501,17.0,-6.049968902782537,-3.743255496840285,22.691856674200825,30.0,1.0,[30.0 1.0],0.001,False,False,3.771762197001334,18,59.35085588912497,2123.706,in_progress,0.0,0
501,18.0,-5.970063288393491,-3.679997977773953,28.65089446285052,30.0,1.7883758819465205,[30.0 1.7883758819465205],0.001,False,False,3.9365083845395095,19,59.35085588912497,2123.8,in_progress,0.0,0
501,19.0,-5.882299399132816,-3.589347975223261,36.460755881813654,-30.0,3.4013433352117506,[-30.0 3.4013433352117506],0.001,False,False,4.367591867040203,20,59.35085588912497,2123.89,in_progress,0.0,0
501,20.0,-5.783670709565627,-3.4855687914169162,40.72587338395326,30.0,3.013524127965845,[30.0 3.013524127965845],0.001,False,False,4.720712176363502,20,59.35085588912497,2123.974,in_progress,0.0,0
501,21.0,-5.679868430316479,-3.3862597833044883,42.429066498815736,28.627491540633876,2.79775963426703,[28.627491540633876 2.79775963426703],146.6176985422507,False,True,4.929595643440504,21,59.35085588912497,2124.046,in_progress,0.0,0
501,22.0,-5.604681990480205,-3.280351118775422,48.225877216876746,26.500818357289404,4.0,[26.500818357289404 4.0],204.60821308045482,False,True,5.135946204634899,21,59.35085588912497,2124.131,in_progress,0.0,0
501,23.0,-5.518688526668605,-3.113347156085174,57.81181576440422,13.74983794157577,3.833527478549234,[13.74983794157577 3.833527478549234],333.8267485312665,False,True,5.465712777477758,22,59.35085588912497,2124.216,in_progress,0.0,0
501,24.0,-5.454209271896133,-2.9141617842436647,69.977242758623,-30.0,4.0,[-30.0 4.0],109.35459385732308,False,True,5.7547274437232705,22,59.35085588912497,2124.313,in_progress,0.0,0
501,25.0,-5.379781197894876,-2.6697830531515034,78.36849497665355,10.425863215537895,3.3004946479899187,[10.425863215537895 3.3004946479899187],166.28381405013508,False,True,6.184670014150674,23,59.35085588912497,2124.401,in_progress,0.0,0
501,26.0,-5.291791076533942,-2.404495064509091,77.86782791305778,-30.0,4.0,[-30.0 4.0],146.87977784814524,False,True,6.565189846606029,24,59.35085588912497,2124.488,in_progress,0.0,0
501,27.0,-5.2245969612645835,-2.179653489186067,75.0448060525999,-30.0,4.0,[-30.0 4.0],400.00059708920645,False,True,6.806815175845052,25,59.35085588912497,2124.566,in_progress,0.0,0
501,28.0,-5.121496441879742,-1.9423676354389725,67.81680520238721,-30.0,3.9784653797309577,[-30.0 3.9784653797309577],390.39762842489205,False,True,7.072707389504264,26,59.35085588912497,2124.658,in_progress,0.0,0
501,29.0,-4.967653785711991,-1.685359014998594,56.811758747143145,5.003527319787594,3.220925447330765,[5.003527319787594 3.220925447330765],0.001,False,False,7.319627286004092,26,59.35085588912497,2124.75,in_progress,0.0,0
501,30.0,-4.796173014618685,-1.4460680326703093,46.221460465509544,30.0,3.222778112620048,[30.0 3.222778112620048],0.001,False,False,7.6084963803263586,27,59.35085588912497,2124.84,in_progress,0.0,0
501,31.0,-4.6294433515784235,-1.198125253929982,42.50552742642801,30.0,4.0,[30.0 4.0],0.001,True,False,7.902894278487029,28,59.35085588912497,2124.923,off_track,0.0,0
502,1.0,-5.149752599855939,-3.3483850698896953,74.08426010286553,-30.0,3.169158237285351,[-30.0 3.169158237285351],0.0,False,True,0.2359596738086417,21,59.35085588912497,2125.186,prepare,0.0,0
502,2.0,-5.1497051634981545,-3.348456477517133,74.07872463928138,-30.0,3.974060735081069,[-30.0 3.974060735081069],889.161392767881,False,True,0.2358628979095792,21,59.35085588912497,2125.248,in_progress,0.0,0
502,3.0,-5.146486547751804,-3.340371347538599,74.03890088651515,-30.0,4.0,[-30.0 4.0],401.60304929825134,False,True,0.2504041123192677,21,59.35085588912497,2125.326,in_progress,0.0,0
502,4.0,-5.130493420335423,-3.3167727261685513,71.98456637030459,-30.0,4.0,[-30.0 4.0],885.9751738141016,False,True,0.29559967924155384,21,59.35085588912497,2125.39,in_progress,0.0,0
502,5.0,-5.099903709068938,-3.284948930733508,67.4882065696807,-30.0,4.0,[-30.0 4.0],807.7921381487728,False,True,0.3603121995993733,21,59.35085588912497,2125.463,in_progress,0.0,0
502,6.0,-5.051190041908974,-3.2439407600216787,60.731070424709124,-11.359805827225077,3.494596136752123,[-11.359805827225077 3.494596136752123],247.85806474212234,False,True,0.44757918802889457,21,59.35085588912497,2125.532,in_progress,0.0,0
502,7.0,-4.992323470684565,-3.1936435574046134,54.88317722717345,-30.0,1.1811798784625585,[-30.0 1.1811798784625585],0.6495918656287579,False,True,0.5542457974746173,22,59.35085588912497,2125.622,in_progress,0.0,0
502,8.0,-4.910266085629712,-3.1280093399256894,49.07312371418018,-27.82382800696074,4.0,[-27.82382800696074 4.0],1000.0,False,True,0.6956245761007229,22,59.35085588912497,2125.702,in_progress,0.0,0
502,9.0,-4.812326574085558,-3.0710030504428776,41.21111862669417,13.156178080779839,3.4580411246518077,[13.156178080779839 3.4580411246518077],206.26415074391633,False,True,0.8696083394750448,22,59.35085588912497,2125.787,in_progress,0.0,0
502,10.0,-4.694191014563522,-3.0052814527222917,35.771144941814974,30.0,3.039644884421574,[30.0 3.039644884421574],151.39761381333915,False,True,1.0408372728977864,23,59.35085588912497,2125.871,in_progress,0.0,0
